DateTime	vib
2020/10/1	0.53
2020/10/1	0.493
2020/10/1	0.097
2020/10/1	0.115
2020/10/1	0.213
2020/10/1	0.201
2020/10/1	0.072
2020/10/1	0.121
2020/10/1	0.249
2020/10/1	0.121
2020/10/1	0.121
2020/10/1	1.324
2020/10/1	0.78
2020/10/1	1.092
2020/10/1	0.323
2020/10/1	0.323
2020/10/1	0.622
2020/10/1	0.329
2020/10/1	0.213
2020/10/1	0.286
2020/10/1	0.225
2020/10/1	0.225
2020/10/1	0.255
2020/10/1	0.194
2020/10/1	0.207
2020/10/1	0.121
2020/10/1	0.146
2020/10/1	0.207
2020/10/1	0.127
2020/10/1	0.127
2020/10/1	0.127
2020/10/1	0.127
2020/10/1	0.127
2020/10/1	0.17
2020/10/1	0.139
2020/10/1	0.133
2020/10/1	0.237
2020/10/1	0.237
2020/10/1	0.188
2020/10/1	0.182
2020/10/1	0.237
2020/10/1	0.194
2020/10/1	0.213
2020/10/1	0.487
2020/10/1	0.127
2020/10/1	0.518
2020/10/1	0.139
2020/10/1	0.127
2020/10/1	0.078
2020/10/1	0.262
2020/10/1	0.469
2020/10/1	0.432
2020/10/1	0.518
2020/10/1	0.066
2020/10/1	0.774
2020/10/1	1.421
2020/10/1	0.286
2020/10/1	0.286
2020/10/1	0.347
2020/10/1	0.085
2020/10/1	0.219
2020/10/1	0.396
2020/10/1	0.152
2020/10/1	0.097
2020/10/1	0.103
2020/10/1	0.231
2020/10/1	0.469
2020/10/1	0.469
2020/10/1	3.46
2020/10/1	1.586
2020/10/1	1.006
2020/10/1	0.579
2020/10/1	0.146
2020/10/1	1.287
2020/10/1	1.617
2020/10/1	0.5
2020/10/1	0.201
2020/10/1	0.201
2020/10/1	0.353
2020/10/1	0.225
2020/10/1	0.207
2020/10/1	0.146
2020/10/1	0.078
2020/10/1	1.421
2020/10/1	0.274
2020/10/1	0.146
2020/10/1	0.732
2020/10/1	0.353
2020/10/1	4.778
2020/10/1	1.824
2020/10/1	1.604
2020/10/1	0.616
2020/10/1	0.323
2020/10/1	0.164
2020/10/1	0.127
2020/10/1	0.109
2020/10/1	0.139
2020/10/1	0.139
2020/10/1	0.225
2020/10/1	0.146
2020/10/1	0.115
2020/10/1	0.201
2020/10/1	0.243
2020/10/1	0.164
2020/10/1	0.127
2020/10/1	0.237
2020/10/1	0.133
2020/10/1	0.896
2020/10/1	0.133
2020/10/1	0.201
2020/10/1	0.152
2020/10/1	0.152
2020/10/1	0.139
2020/10/1	0.28
2020/10/1	0.133
2020/10/1	0.164
2020/10/1	0.164
2020/10/1	0.262
2020/10/1	0.152
2020/10/1	0.469
2020/10/1	0.158
2020/10/1	0.176
2020/10/1	0.176
2020/10/1	0.158
2020/10/1	0.158
2020/10/1	0.152
2020/10/1	0.146
2020/10/1	0.164
2020/10/1	0.164
2020/10/1	0.158
2020/10/1	0.158
2020/10/1	0.158
2020/10/1	0.194
2020/10/1	0.164
2020/10/1	0.182
2020/10/1	0.176
2020/10/1	0.146
2020/10/1	0.146
2020/10/1	0.146
2020/10/1	0.182
2020/10/1	0.139
2020/10/1	0.158
2020/10/1	0.17
2020/10/1	0.139
2020/10/1	0.152
2020/10/1	0.146
2020/10/1	0.207
2020/10/1	0.158
2020/10/1	0.127
2020/10/1	0.17
2020/10/1	0.146
2020/10/1	0.146
2020/10/1	0.133
2020/10/1	0.164
2020/10/1	0.152
2020/10/1	0.139
2020/10/1	0.115
2020/10/1	0.139
2020/10/1	0.664
2020/10/1	0.921
2020/10/1	0.207
2020/10/1	0.481
2020/10/1	0.139
2020/10/1	0.255
2020/10/1	0.237
2020/10/1	1.171
2020/10/1	0.115
2020/10/1	0.133
2020/10/1	0.152
2020/10/1	0.152
2020/10/1	0.139
2020/10/1	0.072
2020/10/1	0.078
2020/10/1	0.164
2020/10/1	0.158
2020/10/1	0.17
2020/10/1	0.378
2020/10/1	0.182
2020/10/1	0.078
2020/10/1	0.28
2020/10/1	0.139
2020/10/1	0.078
2020/10/1	0.304
2020/10/1	0.268
2020/10/1	0.066
2020/10/1	0.396
2020/10/1	1.537
2020/10/1	0.695
2020/10/1	0.316
2020/10/1	0.231
2020/10/1	0.469
2020/10/1	0.164
2020/10/1	0.164
2020/10/1	0.072
2020/10/1	0.225
2020/10/1	0.744
2020/10/1	0.469
2020/10/1	0.152
2020/10/1	0.487
2020/10/1	0.091
2020/10/1	0.164
2020/10/1	0.164
2020/10/1	0.066
2020/10/1	0.579
2020/10/1	1.275
2020/10/1	0.622
2020/10/1	0.42
2020/10/1	0.408
2020/10/1	2.538
2020/10/1	0.835
2020/10/1	0.39
2020/10/1	0.493
2020/10/1	0.268
2020/10/1	0.268
2020/10/1	0.225
2020/10/1	0.274
2020/10/1	0.146
2020/10/1	0.139
2020/10/1	0.176
2020/10/1	0.139
2020/10/1	0.146
2020/10/1	0.115
2020/10/1	0.158
2020/10/1	0.097
2020/10/1	0.091
2020/10/1	0.121
2020/10/1	0.121
2020/10/1	0.115
2020/10/1	0.133
2020/10/1	0.121
2020/10/1	0.115
2020/10/1	0.133
2020/10/1	0.115
2020/10/1	0.139
2020/10/1	0.103
2020/10/1	0.17
2020/10/1	0.243
2020/10/1	0.249
2020/10/1	0.249
2020/10/1	0.262
2020/10/1	0.139
2020/10/1	0.133
2020/10/1	0.146
2020/10/1	0.408
2020/10/1	0.963
2020/10/1	0.359
2020/10/1	0.359
2020/10/1	0.127
2020/10/1	0.097
2020/10/1	0.17
2020/10/1	0.555
2020/10/1	0.848
2020/10/1	0.719
2020/10/1	0.286
2020/10/1	0.103
2020/10/1	0.103
2020/10/1	0.103
2020/10/1	0.103
2020/10/1	1.067
2020/10/1	1.739
2020/10/1	0.762
2020/10/1	0.219
2020/10/1	0.103
2020/10/1	0.176
2020/10/1	0.176
2020/10/1	0.066
2020/10/1	0.066
2020/10/1	0.414
2020/10/1	0.078
2020/10/1	0.42
2020/10/1	0.152
2020/10/1	0.616
2020/10/1	0.158
2020/10/1	0.213
2020/10/1	0.829
2020/10/1	0.579
2020/10/1	0.689
2020/10/1	0.408
2020/10/1	0.207
2020/10/1	0.164
2020/10/1	0.127
2020/10/1	0.115
2020/10/1	0.194
2020/10/1	0.274
2020/10/1	0.274
2020/10/1	0.176
2020/10/1	0.121
2020/10/1	0.152
2020/10/1	0.127
2020/10/1	0.158
2020/10/1	0.188
2020/10/1	0.176
2020/10/1	1.311
2020/10/1	0.237
2020/10/1	0.127
2020/10/1	0.17
2020/10/1	0.164
2020/10/1	0.164
2020/10/1	0.371
2020/10/1	0.756
2020/10/1	0.426
2020/10/1	0.426
2020/10/1	0.133
2020/10/1	0.518
2020/10/1	1.256
2020/10/1	0.616
2020/10/1	0.262
2020/10/1	0.896
2020/10/1	0.5
2020/10/1	0.207
2020/10/1	0.432
2020/10/1	0.274
2020/10/1	1.342
2020/10/1	0.719
2020/10/1	0.719
2020/10/1	0.506
2020/10/1	0.091
2020/10/1	0.213
2020/10/1	0.292
2020/10/1	0.085
2020/10/1	0.213
2020/10/1	2.959
2020/10/1	1.446
2020/10/1	1.446
2020/10/1	0.896
2020/10/1	3.899
2020/10/1	0.457
2020/10/1	0.262
2020/10/1	0.439
2020/10/1	0.591
2020/10/1	0.622
2020/10/1	0.353
2020/10/1	0.133
2020/10/1	0.176
2020/10/1	0.316
2020/10/1	0.432
2020/10/1	0.139
2020/10/1	0.139
2020/10/1	0.127
2020/10/1	0.109
2020/10/1	0.103
2020/10/1	0.109
2020/10/1	0.103
2020/10/1	0.133
2020/10/1	0.585
2020/10/1	0.353
2020/10/1	0.201
2020/10/1	0.457
2020/10/1	0.622
2020/10/1	0.115
2020/10/1	0.213
2020/10/1	0.243
2020/10/1	0.146
2020/10/1	0.445
2020/10/1	0.103
2020/10/1	0.152
2020/10/1	0.097
2020/10/1	0.097
2020/10/1	0.097
2020/10/1	0.262
2020/10/1	0.207
2020/10/1	0.207
2020/10/1	0.085
2020/10/1	0.274
2020/10/1	0.066
2020/10/1	0.249
2020/10/1	0.097
2020/10/1	0.292
2020/10/1	0.921
2020/10/1	0.359
2020/10/1	0.927
2020/10/1	1.305
2020/10/1	0.255
2020/10/1	0.255
2020/10/1	0.225
2020/10/1	0.182
2020/10/1	0.243
2020/10/1	0.097
2020/10/1	0.286
2020/10/1	0.286
2020/10/1	0.085
2020/10/1	0.085
2020/10/1	0.097
2020/10/1	1.562
2020/10/1	0.896
2020/10/1	1.165
2020/10/1	1.757
2020/10/1	0.243
2020/10/1	0.133
2020/10/1	0.188
2020/10/1	0.066
2020/10/1	0.445
2020/10/1	0.103
2020/10/1	0.237
2020/10/1	0.097
2020/10/1	0.085
2020/10/1	0.078
2020/10/1	1.171
2020/10/1	1.226
2020/10/1	0.536
2020/10/1	0.262
2020/10/1	0.164
2020/10/1	0.176
2020/10/1	0.316
2020/10/1	0.274
2020/10/1	0.28
2020/10/1	0.28
2020/10/1	0.976
2020/10/1	0.188
2020/10/1	0.445
2020/10/1	0.445
2020/10/1	0.255
2020/10/1	0.188
2020/10/1	0.152
2020/10/1	0.158
2020/10/1	0.164
2020/10/1	0.146
2020/10/1	0.139
2020/10/1	0.182
2020/10/1	0.133
2020/10/1	0.139
2020/10/1	0.152
2020/10/1	0.133
2020/10/1	1.324
2020/10/1	1.324
2020/10/1	0.506
2020/10/1	0.213
2020/10/1	0.469
2020/10/1	0.121
2020/10/1	0.225
2020/10/1	0.255
2020/10/1	0.323
2020/10/1	0.176
2020/10/1	0.414
2020/10/1	0.304
2020/10/1	0.121
2020/10/1	0.213
2020/10/1	0.078
2020/10/1	0.768
2020/10/1	0.378
2020/10/1	0.213
2020/10/1	0.127
2020/10/1	0.255
2020/10/1	0.078
2020/10/1	0.133
2020/10/1	0.091
2020/10/1	0.139
2020/10/1	0.542
2020/10/1	0.542
2020/10/1	0.963
2020/10/1	0.091
2020/10/1	0.109
2020/10/1	0.103
2020/10/1	0.683
2020/10/1	0.622
2020/10/1	0.182
2020/10/1	0.182
2020/10/1	0.066
2020/10/1	0.5
2020/10/1	0.219
2020/10/1	0.176
2020/10/1	0.152
2020/10/1	0.207
2020/10/1	0.359
2020/10/1	0.268
2020/10/1	0.249
2020/10/1	0.249
2020/10/1	0.188
2020/10/1	0.243
2020/10/1	0.213
2020/10/1	0.188
2020/10/1	0.158
2020/10/1	0.262
2020/10/1	0.31
2020/10/1	0.249
2020/10/1	0.231
2020/10/1	0.188
2020/10/1	0.219
2020/10/1	0.176
2020/10/1	0.176
2020/10/1	0.201
2020/10/1	0.347
2020/10/1	0.243
2020/10/1	0.426
2020/10/1	0.207
2020/10/1	0.188
2020/10/1	0.207
2020/10/1	0.176
2020/10/1	0.225
2020/10/1	1.427
2020/10/1	0.109
2020/10/1	0.353
2020/10/1	0.378
2020/10/1	0.127
2020/10/1	0.231
2020/10/1	0.182
2020/10/1	0.182
2020/10/1	0.896
2020/10/1	1.745
2020/10/1	0.725
2020/10/1	0.176
2020/10/1	0.451
2020/10/1	0.17
2020/10/1	0.097
2020/10/1	0.237
2020/10/1	0.988
2020/10/1	1.012
2020/10/1	0.335
2020/10/1	0.127
2020/10/1	0.353
2020/10/1	0.158
2020/10/1	0.103
2020/10/1	0.194
2020/10/1	1.556
2020/10/1	0.286
2020/10/1	0.286
2020/10/1	0.078
2020/10/1	0.225
2020/10/1	0.109
2020/10/1	0.213
2020/10/1	0.286
2020/10/1	1.757
2020/10/1	0.506
2020/10/1	0.329
2020/10/1	0.274
2020/10/1	0.194
2020/10/1	0.274
2020/10/1	0.298
2020/10/1	0.127
2020/10/1	0.109
2020/10/1	0.213
2020/10/1	0.475
2020/10/1	0.164
2020/10/1	0.164
2020/10/1	0.17
2020/10/1	0.133
2020/10/1	0.115
2020/10/1	0.133
2020/10/1	0.249
2020/10/1	0.231
2020/10/1	0.152
2020/10/1	0.127
2020/10/1	0.17
2020/10/1	0.133
2020/10/1	0.158
2020/10/1	0.152
2020/10/1	0.152
2020/10/1	0.255
2020/10/1	0.164
2020/10/1	0.188
2020/10/1	0.164
2020/10/1	0.469
2020/10/1	0.121
2020/10/1	0.164
2020/10/1	0.146
2020/10/1	0.152
2020/10/1	0.139
2020/10/1	1.971
2020/10/1	0.402
2020/10/1	0.353
2020/10/1	0.152
2020/10/1	0.323
2020/10/1	0.158
2020/10/1	0.078
2020/10/1	0.188
2020/10/1	0.127
2020/10/1	0.085
2020/10/1	0.255
2020/10/1	0.146
2020/10/1	0.201
2020/10/1	0.207
2020/10/1	1.836
2020/10/1	1.824
2020/10/1	2.081
2020/10/1	0.896
2020/10/1	0.628
2020/10/1	0.085
2020/10/1	0.158
2020/10/1	0.31
2020/10/1	0.152
2020/10/1	0.085
2020/10/1	2.081
2020/10/1	0.194
2020/10/1	1.556
2020/10/1	3.24
2020/10/1	1.549
2020/10/1	0.671
2020/10/1	0.341
2020/10/1	0.085
2020/10/1	0.249
2020/10/1	0.152
2020/10/1	0.316
2020/10/1	0.066
2020/10/1	0.164
2020/10/1	0.634
2020/10/1	0.848
2020/10/1	0.616
2020/10/1	0.432
2020/10/1	0.359
2020/10/1	0.341
2020/10/1	0.146
2020/10/1	0.286
2020/10/1	0.445
2020/10/1	1.153
2020/10/1	1.153
2020/10/1	0.353
2020/10/1	0.298
2020/10/1	0.909
2020/10/1	1.299
2020/10/1	0.671
2020/10/1	0.53
2020/10/1	0.53
2020/10/1	0.304
2020/10/1	0.353
2020/10/1	0.286
2020/10/1	0.201
2020/10/1	0.152
2020/10/1	0.139
2020/10/1	0.158
2020/10/1	0.188
2020/10/1	0.164
2020/10/1	0.146
2020/10/1	0.219
2020/10/1	0.316
2020/10/1	0.316
2020/10/1	1.031
2020/10/1	0.207
2020/10/1	0.152
2020/10/1	0.127
2020/10/1	0.213
2020/10/1	0.262
2020/10/1	0.146
2020/10/1	0.152
2020/10/1	1.324
2020/10/1	0.603
2020/10/1	0.762
2020/10/1	0.762
2020/10/1	0.109
2020/10/1	0.072
2020/10/1	0.127
2020/10/1	0.127
2020/10/1	0.078
2020/10/1	0.091
2020/10/1	0.078
2020/10/1	0.078
2020/10/1	0.414
2020/10/1	0.487
2020/10/1	0.091
2020/10/1	0.091
2020/10/1	0.085
2020/10/1	0.158
2020/10/1	0.127
2020/10/1	0.139
2020/10/1	0.066
2020/10/1	0.097
2020/10/1	0.066
2020/10/1	0.316
2020/10/1	0.078
2020/10/1	0.078
2020/10/1	0.109
2020/10/1	0.53
2020/10/1	1.665
2020/10/1	1.318
2020/10/1	0.713
2020/10/1	0.152
2020/10/1	0.188
2020/10/1	0.31
2020/10/1	0.31
2020/10/1	0.188
2020/10/1	0.213
2020/10/1	0.262
2020/10/1	0.371
2020/10/1	0.158
2020/10/1	0.164
2020/10/1	0.28
2020/10/1	0.237
2020/10/1	0.225
2020/10/1	0.225
2020/10/1	2.245
2020/10/1	0.255
2020/10/1	0.359
2020/10/1	0.274
2020/10/1	0.469
2020/10/1	0.286
2020/10/1	0.396
2020/10/1	1.256
2020/10/1	0.158
2020/10/1	0.213
2020/10/1	0.323
2020/10/1	0.316
2020/10/1	0.085
2020/10/1	0.121
2020/10/1	0.176
2020/10/1	0.127
2020/10/1	2.056
2020/10/1	0.701
2020/10/1	0.182
2020/10/1	1.025
2020/10/1	0.548
2020/10/1	0.243
2020/10/1	0.262
2020/10/1	0.262
2020/10/1	0.176
2020/10/1	0.262
2020/10/1	0.188
2020/10/1	0.243
2020/10/1	0.164
2020/10/1	0.213
2020/10/1	0.164
2020/10/1	0.17
2020/10/1	0.292
2020/10/1	0.39
2020/10/1	0.28
2020/10/1	0.207
2020/10/1	0.225
2020/10/1	0.225
2020/10/1	0.353
2020/10/1	0.353
2020/10/1	0.268
2020/10/1	0.207
2020/10/1	0.188
2020/10/1	0.249
2020/10/1	0.896
2020/10/1	1.775
2020/10/1	0.573
2020/10/1	0.274
2020/10/1	0.091
2020/10/1	0.127
2020/10/1	0.072
2020/10/1	0.072
2020/10/1	0.194
2020/10/1	0.121
2020/10/1	0.323
2020/10/1	0.066
2020/10/1	0.072
2020/10/1	0.072
2020/10/1	1.507
2020/10/1	1.092
2020/10/1	1.385
2020/10/1	1.134
2020/10/1	0.75
2020/10/1	0.133
2020/10/1	0.176
2020/10/1	0.176
2020/10/1	0.402
2020/10/1	0.298
2020/10/1	0.567
2020/10/1	0.225
2020/10/1	0.066
2020/10/1	0.121
2020/10/1	0.243
2020/10/1	0.146
2020/10/1	0.518
2020/10/1	1.269
2020/10/1	1.104
2020/10/1	0.591
2020/10/1	0.146
2020/10/1	0.31
2020/10/1	0.31
2020/10/1	0.109
2020/10/1	0.066
2020/10/1	1.25
2020/10/1	0.243
2020/10/1	1.012
2020/10/1	4.235
2020/10/1	2.166
2020/10/1	1.067
2020/10/1	0.609
2020/10/1	0.353
2020/10/1	0.378
2020/10/1	0.188
2020/10/1	0.249
2020/10/1	0.457
2020/10/1	0.249
2020/10/1	0.249
2020/10/1	0.28
2020/10/1	0.207
2020/10/1	0.28
2020/10/1	0.274
2020/10/1	0.188
2020/10/1	0.201
2020/10/1	0.188
2020/10/1	0.213
2020/10/1	0.164
2020/10/1	0.188
2020/10/1	0.152
2020/10/1	0.152
2020/10/1	0.152
2020/10/1	0.207
2020/10/1	0.194
2020/10/1	1.446
2020/10/1	0.268
2020/10/1	0.164
2020/10/1	0.152
2020/10/1	0.176
2020/10/1	0.249
2020/10/1	0.268
2020/10/1	0.066
2020/10/1	0.072
2020/10/1	0.5
2020/10/1	0.127
2020/10/1	0.512
2020/10/1	0.5
2020/10/1	0.359
2020/10/1	0.115
2020/10/1	0.115
2020/10/1	0.078
2020/10/1	1.183
2020/10/1	0.896
2020/10/1	0.848
2020/10/1	1.33
2020/10/1	0.542
2020/10/1	0.506
2020/10/1	0.927
2020/10/1	0.341
2020/10/1	0.072
2020/10/1	0.072
2020/10/1	0.066
2020/10/1	0.066
2020/10/1	0.432
2020/10/1	0.408
2020/10/1	0.17
2020/10/1	1.025
2020/10/1	0.39
2020/10/1	0.817
2020/10/1	0.774
2020/10/1	0.414
2020/10/1	0.298
2020/10/1	0.078
2020/10/1	0.127
2020/10/1	0.158
2020/10/1	0.274
2020/10/1	0.304
2020/10/1	0.213
2020/10/1	0.353
2020/10/1	0.158
2020/10/1	0.713
2020/10/1	1.891
2020/10/1	0.53
2020/10/1	0.622
2020/10/1	0.31
2020/10/1	0.213
2020/10/1	0.176
2020/10/1	0.323
2020/10/1	0.268
2020/10/1	0.201
2020/10/1	0.201
2020/10/1	0.28
2020/10/1	0.262
2020/10/1	0.463
2020/10/1	0.512
2020/10/1	0.561
2020/10/1	0.286
2020/10/1	0.31
2020/10/1	0.298
2020/10/1	0.17
2020/10/1	0.176
2020/10/1	0.274
2020/10/1	0.231
2020/10/1	0.231
2020/10/1	0.347
2020/10/1	0.17
2020/10/1	0.146
2020/10/1	1.25
2020/10/1	0.799
2020/10/1	0.127
2020/10/1	0.078
2020/10/1	0.201
2020/10/1	0.133
2020/10/1	0.139
2020/10/1	0.109
2020/10/1	0.091
2020/10/1	0.603
2020/10/1	0.139
2020/10/1	0.225
2020/10/1	0.768
2020/10/1	0.823
2020/10/1	0.591
2020/10/1	0.182
2020/10/1	0.274
2020/10/1	0.237
2020/10/1	0.371
2020/10/1	0.072
2020/10/1	0.725
2020/10/1	0.664
2020/10/1	0.316
2020/10/1	1.672
2020/10/1	0.902
2020/10/1	0.219
2020/10/1	0.085
2020/10/1	0.146
2020/10/1	0.176
2020/10/1	0.176
2020/10/1	0.085
2020/10/1	0.786
2020/10/1	0.414
2020/10/1	0.335
2020/10/1	0.567
2020/10/1	0.109
2020/10/1	0.085
2020/10/1	0.188
2020/10/1	0.188
2020/10/1	0.341
2020/10/1	2.074
2020/10/1	0.262
2020/10/1	0.262
2020/10/1	0.176
2020/10/1	0.194
2020/10/1	0.17
2020/10/1	0.378
2020/10/1	0.188
2020/10/1	0.164
2020/10/1	0.133
2020/10/1	0.152
2020/10/1	0.152
2020/10/1	0.182
2020/10/1	0.133
2020/10/1	0.176
2020/10/1	0.176
2020/10/1	0.17
2020/10/1	0.152
2020/10/1	0.194
2020/10/1	0.139
2020/10/1	0.146
2020/10/1	0.188
2020/10/1	0.231
2020/10/1	0.146
2020/10/1	0.176
2020/10/1	0.152
2020/10/1	0.17
2020/10/1	0.225
2020/10/1	0.225
2020/10/1	0.17
2020/10/1	2.135
2020/10/1	0.207
2020/10/1	0.152
2020/10/1	0.182
2020/10/1	0.555
2020/10/1	0.878
2020/10/1	0.353
2020/10/1	0.481
2020/10/1	0.097
2020/10/1	0.188
2020/10/1	0.176
2020/10/1	0.835
2020/10/1	0.133
2020/10/1	1.012
2020/10/1	2.044
2020/10/1	0.963
2020/10/1	0.432
2020/10/1	0.249
2020/10/1	0.207
2020/10/1	0.207
2020/10/1	0.127
2020/10/1	0.512
2020/10/1	0.323
2020/10/1	1.342
2020/10/1	0.872
2020/10/1	0.359
2020/10/1	0.359
2020/10/1	0.066
2020/10/1	0.072
2020/10/1	0.164
2020/10/1	0.078
2020/10/1	0.225
2020/10/1	0.158
2020/10/1	0.139
2020/10/1	0.237
2020/10/1	0.335
2020/10/1	0.152
2020/10/1	0.152
2020/10/1	0.213
2020/10/1	0.078
2020/10/1	0.103
2020/10/1	0.249
2020/10/1	0.158
2020/10/1	0.262
2020/10/1	0.109
2020/10/1	0.115
2020/10/1	0.066
2020/10/1	0.378
2020/10/1	0.445
2020/10/1	0.072
2020/10/1	0.072
2020/10/1	0.152
2020/10/1	0.225
2020/10/1	0.115
2020/10/1	0.133
2020/10/1	0.115
2020/10/1	0.078
2020/10/1	0.188
2020/10/1	0.188
2020/10/1	0.188
2020/10/1	0.066
2020/10/1	0.573
2020/10/1	0.664
2020/10/1	0.481
2020/10/1	0.53
2020/10/1	0.115
2020/10/1	0.103
2020/10/1	0.066
2020/10/1	0.085
2020/10/1	0.066
2020/10/1	0.066
2020/10/1	0.329
2020/10/1	0.219
2020/10/1	0.219
2020/10/1	0.133
2020/10/1	0.158
2020/10/1	0.091
2020/10/1	0.072
2020/10/1	0.548
2020/10/1	0.439
2020/10/1	0.097
2020/10/1	0.28
2020/10/1	0.17
2020/10/1	0.127
2020/10/1	0.127
2020/10/1	0.078
2020/10/1	0.085
2020/10/1	0.078
2020/10/1	0.152
2020/10/1	0.152
2020/10/1	0.091
2020/10/1	0.115
2020/10/1	0.115
2020/10/1	0.097
2020/10/1	0.255
2020/10/1	0.133
2020/10/1	0.323
2020/10/1	0.127
2020/10/1	0.225
2020/10/1	0.225
2020/10/1	0.28
2020/10/1	0.091
2020/10/1	0.066
2020/10/1	0.103
2020/10/1	0.133
2020/10/1	0.133
2020/10/1	0.463
2020/10/1	0.304
2020/10/1	0.091
2020/10/1	0.121
2020/10/1	0.066
2020/10/1	0.182
2020/10/1	0.207
2020/10/1	0.201
2020/10/1	0.085
2020/10/1	0.237
2020/10/1	0.237
2020/10/1	0.591
2020/10/1	0.384
2020/10/1	0.255
2020/10/1	0.848
2020/10/1	0.683
2020/10/1	0.231
2020/10/1	0.152
2020/10/1	0.078
2020/10/1	0.078
2020/10/1	0.146
2020/10/1	0.146
2020/10/1	0.469
2020/10/1	0.353
2020/10/1	0.201
2020/10/1	0.378
2020/10/1	0.115
2020/10/1	0.109
2020/10/1	0.109
2020/10/1	0.127
2020/10/1	0.097
2020/10/1	0.353
2020/10/1	0.298
2020/10/1	0.31
2020/10/1	0.262
2020/10/1	0.396
2020/10/1	0.243
2020/10/1	0.194
2020/10/1	0.31
2020/10/1	0.066
2020/10/1	1.256
2020/10/1	0.133
2020/10/1	1.861
2020/10/1	0.359
2020/10/1	0.28
2020/10/1	0.207
2020/10/1	0.323
2020/10/1	0.475
2020/10/1	0.378
2020/10/1	0.152
2020/10/1	0.066
2020/10/1	0.146
2020/10/1	0.146
