DateTime	vib
2020/10/6 05:21:09	0.03
2020/10/6 05:21:10	0.03
2020/10/6 05:21:11	0.03
2020/10/6 05:21:12	0.03
2020/10/6 05:21:13	0.03
2020/10/6 05:21:14	0.03
2020/10/6 05:21:25	0.03
2020/10/6 05:21:26	0.03
2020/10/6 05:21:27	0.03
2020/10/6 05:21:28	0.03
2020/10/6 05:21:29	0.03
2020/10/6 05:21:30	0.03
2020/10/6 05:21:31	0.03
2020/10/6 05:21:32	0.03
2020/10/6 05:21:33	0.03
2020/10/6 05:21:34	0.03
2020/10/6 05:21:35	0.03
2020/10/6 05:21:36	0.03
2020/10/6 05:21:37	0.03
2020/10/6 05:21:38	0.03
2020/10/6 05:21:39	0.03
2020/10/6 05:21:40	0.03
2020/10/6 05:21:41	0.03
2020/10/6 05:21:42	0.03
2020/10/6 05:21:43	0.03
2020/10/6 05:21:44	0.03
2020/10/6 05:21:45	0.03
2020/10/6 05:21:46	0.03
2020/10/6 05:21:47	0.03
2020/10/6 05:21:48	0.03
2020/10/6 05:21:49	0.03
2020/10/6 05:21:50	0.03
2020/10/6 05:21:51	0.03
2020/10/6 05:21:52	0.03
2020/10/6 05:21:53	0.03
2020/10/6 05:21:54	0.03
2020/10/6 05:21:55	0.03
2020/10/6 05:21:55	0.03
2020/10/6 05:21:58	0.03
2020/10/6 05:21:59	0.03
2020/10/6 05:22:00	0.03
2020/10/6 05:22:01	0.03
2020/10/6 05:22:02	0.03
2020/10/6 05:22:03	0.03
2020/10/6 05:22:04	0.03
2020/10/6 05:22:05	0.03
2020/10/6 05:22:06	0.03
2020/10/6 05:22:07	0.03
2020/10/6 05:22:08	0.023
2020/10/6 05:22:09	0.03
2020/10/6 05:22:10	0.03
2020/10/6 05:22:11	0.03
2020/10/6 05:22:12	0.03
2020/10/6 05:22:13	0.023
2020/10/6 05:22:14	0.023
2020/10/6 05:22:15	0.03
2020/10/6 05:22:16	0.03
2020/10/6 05:22:17	0.03
2020/10/6 05:22:18	0.03
2020/10/6 05:22:19	0.03
2020/10/6 05:22:20	0.03
2020/10/6 05:22:21	0.03
2020/10/6 05:22:22	0.03
2020/10/6 05:22:23	0.03
2020/10/6 05:22:24	0.03
2020/10/6 05:22:24	0.03
2020/10/6 05:22:25	0.03
2020/10/6 05:22:30	0.03
2020/10/6 05:22:31	0.03
2020/10/6 05:22:32	0.03
2020/10/6 05:22:33	0.03
2020/10/6 05:22:34	0.03
2020/10/6 05:22:35	0.03
2020/10/6 05:22:36	0.023
2020/10/6 05:22:37	0.03
2020/10/6 05:22:38	0.469
2020/10/6 05:22:39	0.774
2020/10/6 05:24:20	5.425
2020/10/6 05:24:21	2.703
2020/10/6 05:24:22	1.153
2020/10/6 05:24:22	0.463
2020/10/6 05:24:23	0.463
2020/10/6 05:28:08	0.03
2020/10/6 05:28:09	0.03
2020/10/6 05:28:10	0.03
2020/10/6 05:28:11	0.03
2020/10/6 05:28:12	0.03
2020/10/6 05:28:13	0.03
2020/10/6 05:28:14	0.03
2020/10/6 05:28:15	0.03
2020/10/6 05:28:16	0.03
2020/10/6 05:28:17	0.03
2020/10/6 05:28:18	0.03
2020/10/6 05:28:18	0.03
2020/10/6 05:28:19	0.03
2020/10/6 05:28:20	0.03
2020/10/6 05:28:21	0.03
2020/10/6 05:28:22	0.03
2020/10/6 05:28:23	0.03
2020/10/6 05:28:24	0.03
2020/10/6 05:28:25	0.03
2020/10/6 05:28:26	0.03
2020/10/6 05:28:27	0.03
2020/10/6 05:28:28	0.03
2020/10/6 05:28:29	0.03
2020/10/6 05:28:30	0.03
2020/10/6 05:28:31	0.03
2020/10/6 05:28:32	0.03
2020/10/6 05:28:33	0.03
2020/10/6 05:28:34	0.03
2020/10/6 05:28:35	0.03
2020/10/6 05:28:36	0.03
2020/10/6 05:28:37	0.03
2020/10/6 05:28:38	0.03
2020/10/6 05:28:39	0.03
2020/10/6 05:28:40	0.03
2020/10/6 05:28:41	0.03
2020/10/6 05:28:42	0.03
2020/10/6 05:28:43	0.03
2020/10/6 05:28:44	0.03
2020/10/6 05:28:45	0.03
2020/10/6 05:28:46	3.234
2020/10/6 05:29:31	0.03
2020/10/6 05:29:32	0.542
2020/10/6 05:29:33	0.701
2020/10/6 05:29:34	4.333
2020/10/6 05:29:39	0.139
2020/10/6 05:29:40	0.152
2020/10/6 05:29:41	0.091
2020/10/6 05:29:42	0.078
2020/10/6 05:29:43	0.152
2020/10/6 05:29:44	0.03
2020/10/6 05:29:45	0.03
2020/10/6 05:29:46	0.03
2020/10/6 05:29:47	0.03
2020/10/6 05:29:47	0.03
2020/10/6 05:29:48	0.03
2020/10/6 05:29:49	0.03
2020/10/6 05:29:50	0.03
2020/10/6 05:29:51	0.03
2020/10/6 05:29:52	0.03
2020/10/6 05:29:53	0.03
2020/10/6 05:29:54	0.03
2020/10/6 05:29:55	0.03
2020/10/6 05:29:56	0.03
2020/10/6 05:29:57	0.03
2020/10/6 05:29:58	0.03
2020/10/6 05:29:59	0.03
2020/10/6 05:30:00	0.03
2020/10/6 05:30:01	0.03
2020/10/6 05:30:02	0.03
2020/10/6 05:30:03	0.03
2020/10/6 05:30:11	0.03
2020/10/6 05:30:12	0.03
2020/10/6 05:30:13	0.03
2020/10/6 05:30:14	0.03
2020/10/6 05:30:15	0.03
2020/10/6 05:30:16	0.03
2020/10/6 05:30:16	0.03
2020/10/6 05:30:17	0.03
2020/10/6 05:30:18	0.03
2020/10/6 05:30:19	0.03
2020/10/6 05:30:20	0.03
2020/10/6 05:30:21	0.03
2020/10/6 05:30:22	0.03
2020/10/6 05:30:23	0.03
2020/10/6 05:30:24	0.03
2020/10/6 05:30:25	0.03
2020/10/6 05:30:26	0.03
2020/10/6 05:30:27	0.03
2020/10/6 05:30:28	0.03
2020/10/6 05:30:29	0.03
2020/10/6 05:30:30	0.03
2020/10/6 05:30:31	0.03
2020/10/6 05:30:32	0.03
2020/10/6 05:30:33	0.03
2020/10/6 05:30:34	0.03
2020/10/6 05:30:35	0.03
2020/10/6 05:30:36	0.03
2020/10/6 05:30:44	0.03
2020/10/6 05:30:45	0.03
2020/10/6 05:30:46	0.03
2020/10/6 05:30:46	0.03
2020/10/6 05:30:47	0.03
2020/10/6 05:30:48	0.03
2020/10/6 05:30:49	0.03
2020/10/6 05:30:50	0.03
2020/10/6 05:30:51	0.03
2020/10/6 05:30:52	0.03
2020/10/6 05:30:53	0.03
2020/10/6 05:30:54	0.03
2020/10/6 05:30:55	0.03
2020/10/6 05:30:56	0.03
2020/10/6 05:30:57	0.03
2020/10/6 05:30:58	0.03
2020/10/6 05:30:59	0.03
2020/10/6 05:31:00	0.03
2020/10/6 05:31:01	0.03
2020/10/6 05:31:02	0.03
2020/10/6 05:31:03	0.03
2020/10/6 05:31:04	0.03
2020/10/6 05:31:05	0.03
2020/10/6 05:31:06	0.03
2020/10/6 05:31:07	0.03
2020/10/6 05:31:08	0.03
2020/10/6 05:31:09	0.03
2020/10/6 05:31:10	0.03
2020/10/6 05:31:11	0.03
2020/10/6 05:31:16	0.03
2020/10/6 05:31:17	0.03
2020/10/6 05:31:18	0.03
2020/10/6 05:31:19	0.03
2020/10/6 05:31:20	0.03
2020/10/6 05:31:21	0.03
2020/10/6 05:31:22	0.03
2020/10/6 05:31:23	0.03
2020/10/6 05:31:24	0.03
2020/10/6 05:31:25	0.03
2020/10/6 05:31:26	0.03
2020/10/6 05:31:27	0.03
2020/10/6 05:31:28	0.03
2020/10/6 05:31:29	0.03
2020/10/6 05:31:30	0.03
2020/10/6 05:31:31	0.03
2020/10/6 05:31:32	0.03
2020/10/6 05:31:33	0.03
2020/10/6 05:31:34	0.023
2020/10/6 05:31:35	0.03
2020/10/6 05:31:36	0.03
2020/10/6 05:31:37	0.03
2020/10/6 05:31:38	0.03
2020/10/6 05:31:39	0.03
2020/10/6 05:31:40	0.03
2020/10/6 05:31:41	0.03
2020/10/6 05:31:42	0.03
2020/10/6 05:31:43	0.03
2020/10/6 05:31:44	0.03
2020/10/6 05:31:48	0.03
2020/10/6 05:31:49	0.03
2020/10/6 05:31:50	0.03
2020/10/6 05:31:51	0.03
2020/10/6 05:31:52	0.03
2020/10/6 05:31:53	0.03
2020/10/6 05:31:54	0.03
2020/10/6 05:31:55	0.03
2020/10/6 05:31:56	0.03
2020/10/6 05:31:57	0.03
2020/10/6 05:31:58	0.03
2020/10/6 05:31:59	0.03
2020/10/6 05:32:00	0.03
2020/10/6 05:32:01	0.03
2020/10/6 05:32:02	0.03
2020/10/6 05:32:03	0.03
2020/10/6 05:32:04	0.03
2020/10/6 05:32:05	0.03
2020/10/6 05:32:06	0.03
2020/10/6 05:32:07	0.03
2020/10/6 05:32:08	0.03
2020/10/6 05:32:09	0.03
2020/10/6 05:32:10	0.03
2020/10/6 05:32:11	0.03
2020/10/6 05:32:12	0.03
2020/10/6 05:32:13	0.03
2020/10/6 05:32:21	0.03
2020/10/6 05:32:22	0.03
2020/10/6 05:32:23	0.03
2020/10/6 05:32:24	0.03
2020/10/6 05:32:25	0.03
2020/10/6 05:32:26	0.03
2020/10/6 05:32:27	0.03
2020/10/6 05:32:28	0.03
2020/10/6 05:32:29	0.03
2020/10/6 05:32:30	0.03
2020/10/6 05:32:31	0.03
2020/10/6 05:32:32	0.03
2020/10/6 05:32:33	0.03
2020/10/6 05:32:34	0.03
2020/10/6 05:32:35	0.03
2020/10/6 05:32:36	0.03
2020/10/6 05:32:37	0.03
2020/10/6 05:32:38	0.03
2020/10/6 05:32:39	0.03
2020/10/6 05:32:40	0.03
2020/10/6 05:32:41	0.03
2020/10/6 05:32:42	0.03
2020/10/6 05:32:43	0.03
2020/10/6 05:32:44	0.03
2020/10/6 05:32:44	0.03
2020/10/6 05:32:45	0.03
2020/10/6 05:32:46	0.03
2020/10/6 05:32:47	0.03
2020/10/6 05:32:48	0.03
2020/10/6 05:32:49	0.03
2020/10/6 05:32:54	0.03
2020/10/6 05:32:55	0.03
2020/10/6 05:32:56	0.03
2020/10/6 05:32:57	0.03
2020/10/6 05:32:58	0.03
2020/10/6 05:32:59	0.03
2020/10/6 05:33:00	0.03
2020/10/6 05:33:01	0.03
2020/10/6 05:33:02	0.03
2020/10/6 05:33:03	0.03
2020/10/6 05:33:04	0.03
2020/10/6 05:33:05	0.03
2020/10/6 05:33:06	0.03
2020/10/6 05:33:07	0.03
2020/10/6 05:33:08	0.03
2020/10/6 05:33:09	0.03
2020/10/6 05:33:10	0.03
2020/10/6 05:33:11	0.03
2020/10/6 05:33:12	0.03
2020/10/6 05:33:13	0.03
2020/10/6 05:33:13	0.03
2020/10/6 05:33:14	0.03
2020/10/6 05:33:15	0.03
2020/10/6 05:33:16	0.03
2020/10/6 05:33:17	0.03
2020/10/6 05:33:18	0.03
2020/10/6 05:33:27	0.03
2020/10/6 05:33:28	0.03
2020/10/6 05:33:29	0.03
2020/10/6 05:33:30	0.03
2020/10/6 05:33:31	0.03
2020/10/6 05:33:32	0.03
2020/10/6 05:33:33	0.03
2020/10/6 05:33:34	0.03
2020/10/6 05:33:35	0.03
2020/10/6 05:33:36	0.03
2020/10/6 05:33:37	0.03
2020/10/6 05:33:38	0.03
2020/10/6 05:33:39	0.03
2020/10/6 05:33:40	0.03
2020/10/6 05:33:41	0.03
2020/10/6 05:33:42	0.03
2020/10/6 05:33:43	0.03
2020/10/6 05:33:43	0.03
2020/10/6 05:33:44	0.03
2020/10/6 05:33:45	0.03
2020/10/6 05:33:46	0.03
2020/10/6 05:33:47	0.03
2020/10/6 05:33:48	0.03
2020/10/6 05:33:49	0.03
2020/10/6 05:33:50	0.03
2020/10/6 05:33:51	0.03
2020/10/6 05:33:52	0.03
2020/10/6 05:33:53	0.03
2020/10/6 05:33:59	0.03
2020/10/6 05:34:00	0.03
2020/10/6 05:34:01	0.03
2020/10/6 05:34:02	0.03
2020/10/6 05:34:03	0.03
2020/10/6 05:34:04	0.03
2020/10/6 05:34:05	0.03
2020/10/6 05:34:06	0.03
2020/10/6 05:34:07	0.03
2020/10/6 05:34:08	0.03
2020/10/6 05:34:09	0.03
2020/10/6 05:34:10	0.03
2020/10/6 05:34:11	0.03
2020/10/6 05:34:12	0.03
2020/10/6 05:34:12	0.03
2020/10/6 05:34:13	0.03
2020/10/6 05:34:14	0.03
2020/10/6 05:34:15	0.03
2020/10/6 05:34:16	0.03
2020/10/6 05:34:17	0.03
2020/10/6 05:34:18	0.03
2020/10/6 05:34:19	0.03
2020/10/6 05:34:20	0.03
2020/10/6 05:34:21	0.03
2020/10/6 05:34:22	0.03
2020/10/6 05:34:32	0.03
2020/10/6 05:34:33	0.03
2020/10/6 05:34:34	0.03
2020/10/6 05:34:35	0.03
2020/10/6 05:34:36	0.03
2020/10/6 05:34:37	0.03
2020/10/6 05:34:38	0.03
2020/10/6 05:34:39	0.03
2020/10/6 05:34:40	0.03
2020/10/6 05:34:41	0.03
2020/10/6 05:34:42	0.03
2020/10/6 05:34:42	0.03
2020/10/6 05:34:43	0.03
2020/10/6 05:34:44	0.03
2020/10/6 05:34:45	0.03
2020/10/6 05:34:46	0.03
2020/10/6 05:34:47	0.03
2020/10/6 05:34:48	0.03
2020/10/6 05:34:49	0.03
2020/10/6 05:34:50	0.03
2020/10/6 05:34:51	0.03
2020/10/6 05:34:52	0.03
2020/10/6 05:34:53	0.03
2020/10/6 05:34:54	0.03
2020/10/6 05:34:55	0.03
2020/10/6 05:35:04	0.03
2020/10/6 05:35:05	0.03
2020/10/6 05:35:06	0.03
2020/10/6 05:35:07	0.03
2020/10/6 05:35:08	0.03
2020/10/6 05:35:09	0.03
2020/10/6 05:35:10	0.03
2020/10/6 05:35:11	0.03
2020/10/6 05:35:11	0.03
2020/10/6 05:35:12	0.03
2020/10/6 05:35:13	0.03
2020/10/6 05:35:14	0.03
2020/10/6 05:35:15	0.03
2020/10/6 05:35:16	0.03
2020/10/6 05:35:17	0.03
2020/10/6 05:35:18	0.03
2020/10/6 05:35:19	0.03
2020/10/6 05:35:20	0.03
2020/10/6 05:35:21	0.03
2020/10/6 05:35:22	0.03
2020/10/6 05:35:23	0.03
2020/10/6 05:35:24	0.03
2020/10/6 05:35:25	0.03
2020/10/6 05:35:26	0.03
2020/10/6 05:35:27	0.03
2020/10/6 05:35:28	0.03
2020/10/6 05:35:29	0.03
2020/10/6 05:35:30	0.03
2020/10/6 05:35:31	0.03
2020/10/6 05:35:32	0.03
2020/10/6 05:35:37	0.03
2020/10/6 05:35:38	0.03
2020/10/6 05:35:39	0.03
2020/10/6 05:35:40	0.03
2020/10/6 05:35:41	0.03
2020/10/6 05:35:41	0.03
2020/10/6 05:35:42	0.03
2020/10/6 05:35:43	0.03
2020/10/6 05:35:44	0.03
2020/10/6 05:35:45	0.03
2020/10/6 05:35:46	0.03
2020/10/6 05:35:47	0.03
2020/10/6 05:35:48	0.03
2020/10/6 05:35:49	0.03
2020/10/6 05:35:50	0.03
2020/10/6 05:35:51	0.03
2020/10/6 05:35:52	0.03
2020/10/6 05:35:53	0.03
2020/10/6 05:35:54	0.03
2020/10/6 05:35:55	0.03
2020/10/6 05:35:56	0.03
2020/10/6 05:35:57	0.03
2020/10/6 05:35:58	0.03
2020/10/6 05:35:59	0.03
2020/10/6 05:36:00	0.03
2020/10/6 05:36:10	0.03
2020/10/6 05:36:10	0.03
2020/10/6 05:36:11	0.03
2020/10/6 05:36:12	0.03
2020/10/6 05:36:13	0.03
2020/10/6 05:36:14	0.03
2020/10/6 05:36:15	0.03
2020/10/6 05:36:16	0.03
2020/10/6 05:36:17	0.03
2020/10/6 05:36:18	0.03
2020/10/6 05:36:19	0.03
2020/10/6 05:36:20	0.03
2020/10/6 05:36:21	0.03
2020/10/6 05:36:22	0.03
2020/10/6 05:36:23	0.03
2020/10/6 05:36:24	0.03
2020/10/6 05:36:25	0.03
2020/10/6 05:36:26	0.03
2020/10/6 05:36:27	0.03
2020/10/6 05:36:28	0.03
2020/10/6 05:36:29	0.03
2020/10/6 05:36:30	0.03
2020/10/6 05:36:31	0.03
2020/10/6 05:36:32	0.03
2020/10/6 05:36:41	0.03
2020/10/6 05:36:42	0.03
2020/10/6 05:36:43	0.03
2020/10/6 05:36:44	0.03
2020/10/6 05:36:45	0.03
2020/10/6 05:36:46	0.03
2020/10/6 05:36:47	0.03
2020/10/6 05:36:48	0.03
2020/10/6 05:36:49	0.03
2020/10/6 05:36:50	0.03
2020/10/6 05:36:51	0.03
2020/10/6 05:36:52	0.03
2020/10/6 05:36:53	0.03
2020/10/6 05:36:54	0.03
2020/10/6 05:36:55	0.03
2020/10/6 05:36:56	0.03
2020/10/6 05:36:57	0.03
2020/10/6 05:36:58	0.03
2020/10/6 05:36:59	0.03
2020/10/6 05:37:00	0.03
2020/10/6 05:37:01	0.03
2020/10/6 05:37:02	0.03
2020/10/6 05:37:03	0.03
2020/10/6 05:37:04	0.03
2020/10/6 05:37:14	0.03
2020/10/6 05:37:15	0.03
2020/10/6 05:37:16	0.03
2020/10/6 05:37:17	0.03
2020/10/6 05:37:18	0.03
2020/10/6 05:37:19	0.03
2020/10/6 05:37:20	0.03
2020/10/6 05:37:21	0.03
2020/10/6 05:37:22	0.03
2020/10/6 05:37:23	0.03
2020/10/6 05:37:24	0.03
2020/10/6 05:37:25	0.03
2020/10/6 05:37:26	0.03
2020/10/6 05:37:27	0.03
2020/10/6 05:37:28	0.03
2020/10/6 05:37:29	0.03
2020/10/6 05:37:30	0.03
2020/10/6 05:37:31	0.03
2020/10/6 05:37:32	0.03
2020/10/6 05:37:33	0.03
2020/10/6 05:37:34	0.03
